customer_id,event_date,event_code,churn_date,initial_grade,churn_in_90_days
15,2024-08-20,DUH,,C,0
15,2024-08-21,EE,,C,0
15,2024-08-25,DUL,,C,0
15,2024-08-27,CM,,C,0
15,2024-08-30,SCB,,C,0
15,2024-09-04,SCT,,C,0
15,2024-09-05,DUL,,C,0
15,2024-09-08,DUL,,C,0
15,2024-09-09,CS,,C,0
15,2024-09-10,DUL,,C,0
15,2024-09-11,SCT,,C,0
15,2024-09-13,SCT,,C,0
15,2024-09-14,SCT,,C,0
15,2024-09-16,DUH,,C,0
15,2024-09-18,CM,,C,0
15,2024-09-19,DUH,,C,0
15,2024-09-22,DUL,,C,0
15,2024-09-23,SCT,,C,0
15,2024-09-24,CM,,C,0
15,2024-09-25,SCB,,C,0
15,2024-09-26,DUH,,C,0
15,2024-09-28,DUH,,C,0
15,2024-09-30,DUH,,C,0
15,2024-10-01,CW,,C,0
15,2024-10-03,DUL,,C,0
15,2024-10-05,DUH,,C,0
15,2024-10-07,DUL,,C,0
15,2024-10-09,DUH,,C,0
15,2024-10-10,CM,,C,0
15,2024-10-11,DUH,,C,0
15,2024-10-14,CS,,C,0
15,2024-10-17,EE,,C,0
15,2024-10-18,DUL,,C,0
15,2024-10-19,CS,,C,0
15,2024-10-20,DUL,,C,0
15,2024-10-24,DUL,,C,0
15,2024-10-26,CM,,C,0
15,2024-10-27,EE,,C,0
15,2024-10-28,DUH,,C,0
15,2024-10-30,DUH,,C,0
15,2024-11-01,SCT,,C,0
15,2024-11-02,DUL,,C,0
15,2024-11-03,CS,,C,0
15,2024-11-05,DUH,,C,0
15,2024-11-08,CS,,C,0
15,2024-11-10,DUL,,C,0
15,2024-11-11,CS,,C,0
15,2024-11-14,CM,,C,0
15,2024-11-17,CM,,C,0
15,2024-11-18,CS,,C,0
15,2024-11-20,CS,,C,0
15,2024-11-21,CS,,C,0
15,2024-11-22,CM,,C,0
15,2024-11-24,SCB,,C,0
15,2024-11-25,DUL,,C,0
15,2024-11-26,CS,,C,0
15,2024-11-29,CS,,C,0
15,2024-12-01,DUL,,C,0
15,2024-12-02,CS,,C,0
15,2024-12-03,CS,,C,0
15,2024-12-04,CW,,C,0
15,2024-12-05,CM,,C,0
15,2024-12-06,DUL,,C,0
15,2024-12-09,DUL,,C,0
15,2024-12-10,DUL,,C,0
15,2024-12-11,CS,,C,0
15,2024-12-13,CM,,C,0
15,2024-12-14,DUL,,C,0
15,2024-12-15,CM,,C,0
15,2024-12-16,SCT,,C,0
15,2024-12-17,DUH,,C,0
15,2024-12-18,EE,,C,0
15,2024-12-21,DUH,,C,0
15,2024-12-22,DUL,,C,0
15,2024-12-24,DUH,,C,0
15,2024-12-25,SCT,,C,0
15,2024-12-27,CM,,C,0
15,2024-12-28,CW,,C,0
15,2024-12-29,CM,,C,0
15,2024-12-30,CS,,C,0
15,2024-12-31,SCT,,C,0
15,2025-01-03,CS,,C,0
15,2025-01-04,CS,,C,0
15,2025-01-06,EE,,C,0
15,2025-01-08,CS,,C,0
15,2025-01-09,CS,,C,0
15,2025-01-11,CM,,C,0
15,2025-01-12,CM,,C,0
15,2025-01-13,DUH,,C,0
15,2025-01-15,SCT,,C,0
15,2025-01-17,CM,,C,0
15,2025-01-18,CM,,C,0
15,2025-01-19,SCT,,C,0
15,2025-01-20,CS,,C,0
15,2025-01-21,CW,,C,0
15,2025-01-24,DUH,,C,0
15,2025-01-26,DUL,,C,0
15,2025-01-27,CW,,C,0
15,2025-01-29,CS,,C,0
15,2025-01-30,CS,,C,0
15,2025-01-31,CS,,C,0
15,2025-02-01,DUH,,C,0
15,2025-02-02,SCT,,C,0
15,2025-02-04,DUH,,C,0
15,2025-02-05,CM,,C,0
15,2025-02-06,CM,,C,0
15,2025-02-07,DUH,,C,0
15,2025-02-08,EE,,C,0
15,2025-02-10,CM,,C,0
15,2025-02-12,CS,,C,0
15,2025-02-13,CS,,C,0
15,2025-02-14,DUH,,C,0
15,2025-02-15,CW,,C,0
15,2025-02-17,DUL,,C,0
15,2025-02-18,DUH,,C,0
15,2025-02-19,SCB,,C,0
15,2025-02-22,CM,,C,0
15,2025-02-28,DUH,,C,0
15,2025-03-02,DUL,,C,0
15,2025-03-03,CM,,C,0
15,2025-03-05,SCB,,C,0
15,2025-03-07,DUL,,C,0
15,2025-03-09,SCB,,C,0
15,2025-03-11,EE,,C,0
15,2025-03-12,DUH,,C,0
15,2025-03-13,DUH,,C,0
15,2025-03-17,CS,,C,0
15,2025-03-18,CS,,C,0
15,2025-03-20,DUH,,C,0
15,2025-03-21,CM,,C,0
15,2025-03-23,DUL,,C,0
15,2025-03-24,CS,,C,0
15,2025-03-25,DUH,,C,0
15,2025-03-26,CM,,C,0
15,2025-03-27,CS,,C,0
15,2025-03-28,SCT,,C,0
15,2025-03-29,DUL,,C,0
15,2025-03-30,DUH,,C,0
15,2025-04-01,DUL,,C,0
15,2025-04-03,CS,,C,0
15,2025-04-05,CS,,C,0
15,2025-04-06,DUH,,C,0
15,2025-04-07,SCT,,C,0
15,2025-04-08,DUH,,C,0
15,2025-04-09,DUL,,C,0
15,2025-04-10,DUL,,C,0
15,2025-04-11,DUH,,C,0
15,2025-04-12,DUL,,C,0
15,2025-04-15,CS,,C,0
15,2025-04-16,DUL,,C,0
15,2025-04-18,EE,,C,0
15,2025-04-19,DUH,,C,0
15,2025-04-20,SCB,,C,0
15,2025-04-21,DUH,,C,0
15,2025-04-23,DUH,,C,0
15,2025-04-24,EE,,C,0
15,2025-04-25,SCB,,C,0
15,2025-04-27,SCT,,C,0
15,2025-04-30,DUL,,C,0
15,2025-05-02,EE,,C,0
15,2025-05-03,DUH,,C,0
15,2025-05-04,CS,,C,0
15,2025-05-08,DUL,,C,0
15,2025-05-13,DUH,,C,0
15,2025-05-15,DUH,,C,0
15,2025-05-17,CS,,C,0
15,2025-05-18,CS,,C,0
15,2025-05-20,SCT,,C,0
15,2025-05-21,SCT,,C,0
15,2025-05-22,CM,,C,0
15,2025-05-23,DUL,,C,0
15,2025-05-24,CM,,C,0
15,2025-05-25,EE,,C,0
15,2025-05-29,CS,,C,0
15,2025-05-30,EE,,C,0
15,2025-06-01,DUH,,C,0
15,2025-06-02,CM,,C,0
15,2025-06-03,DUH,,C,0
15,2025-06-04,SCB,,C,0
15,2025-06-07,DUL,,C,0
15,2025-06-08,SCT,,C,0
15,2025-06-10,SCB,,C,0
15,2025-06-13,DUL,,C,0
15,2025-06-14,CM,,C,0
15,2025-06-16,DUL,,C,0
15,2025-06-20,SCT,,C,0
15,2025-06-21,DUL,,C,0
15,2025-06-22,DUH,,C,0
15,2025-06-23,EE,,C,0
15,2025-06-24,CS,,C,0
15,2025-06-25,CS,,C,0
15,2025-06-26,CS,,C,0
15,2025-06-27,SCT,,C,0
15,2025-06-29,DUH,,C,0
15,2025-07-02,DUL,,C,0
15,2025-07-03,DUL,,C,0
15,2025-07-05,SCT,,C,0
15,2025-07-07,CM,,C,0
15,2025-07-08,DUH,,C,0
15,2025-07-09,DUL,,C,0
15,2025-07-10,DUL,,C,0
15,2025-07-11,SCB,,C,0
15,2025-07-12,DUH,,C,0
15,2025-07-13,CM,,C,0
15,2025-07-14,SCB,,C,0
15,2025-07-16,CS,,C,0
15,2025-07-18,DUL,,C,0
15,2025-07-20,CS,,C,0
15,2025-07-21,DUH,,C,0
15,2025-07-22,SCT,,C,0
15,2025-07-23,CM,,C,0
15,2025-07-26,EE,,C,0
15,2025-07-29,CS,,C,0
15,2025-07-30,DUH,,C,0
15,2025-08-01,DUL,,C,0
15,2025-08-03,EE,,C,0
15,2025-08-05,SCT,,C,0
15,2025-08-07,EE,,C,0
15,2025-08-09,DUL,,C,0
15,2025-08-11,DUL,,C,0
15,2025-08-15,CM,,C,0
15,2025-08-19,CS,,C,0
15,2025-08-21,DUL,,C,0
15,2025-08-23,DUL,,C,0
15,2025-08-24,DUH,,C,0
15,2025-08-25,DUH,,C,0
15,2025-08-29,CS,,C,0
15,2025-09-01,SCT,,C,0
15,2025-09-05,SCT,,C,0
15,2025-09-07,CM,,C,0
15,2025-09-10,DUH,,C,0
15,2025-09-13,SCB,,C,0
15,2025-09-14,CS,,C,0
15,2025-09-17,CS,,C,0
15,2025-09-18,CM,,C,0
15,2025-09-20,DUH,,C,0
15,2025-09-22,DUL,,C,0
15,2025-09-23,CM,,C,0
15,2025-09-25,CS,,C,0
15,2025-09-26,DUH,,C,0
15,2025-09-27,EE,,C,0
15,2025-09-28,CS,,C,0
15,2025-09-29,CW,,C,0
15,2025-10-05,DUL,,C,0
15,2025-10-07,SCT,,C,0
15,2025-10-08,DUH,,C,0
15,2025-10-10,CW,,C,0
15,2025-10-13,SCB,,C,0
15,2025-10-17,CM,,C,0
15,2025-10-19,CM,,C,0
15,2025-10-22,CM,,C,0
15,2025-10-29,SCT,,C,0
15,2025-10-30,DUL,,C,0
15,2025-10-31,DUL,,C,0
15,2025-11-02,DUL,,C,0
15,2025-11-03,CM,,C,0
15,2025-11-04,SCT,,C,0
15,2025-11-05,CS,,C,0
15,2025-11-08,CM,,C,0
15,2025-11-09,DUH,,C,0
15,2025-11-10,DUL,,C,0
15,2025-11-12,SCT,,C,0
15,2025-11-13,CM,,C,0
15,2025-11-17,DUL,,C,0
15,2025-11-18,CW,,C,0
15,2025-11-21,DUL,,C,0
15,2025-11-22,EE,,C,0
15,2025-11-26,DUL,,C,0
15,2025-11-27,CM,,C,0
15,2025-11-28,CS,,C,0
15,2025-11-30,DUL,,C,0
16,2024-05-10,CS,,C,0
16,2024-05-11,DUH,,C,0
16,2024-05-13,SCB,,C,0
16,2024-05-17,DUH,,C,0
16,2024-05-19,CS,,C,0
16,2024-05-22,DUL,,C,0
16,2024-05-23,CS,,C,0
16,2024-05-24,DUL,,C,0
16,2024-05-25,DUH,,C,0
16,2024-05-26,DUL,,C,0
16,2024-05-28,DUL,,C,0
16,2024-05-31,DUL,,C,0
16,2024-06-02,DUL,,C,0
16,2024-06-03,DUL,,C,0
16,2024-06-04,EE,,C,0
16,2024-06-06,SCT,,C,0
16,2024-06-08,DUH,,C,0
16,2024-06-11,CS,,C,0
16,2024-06-12,SCT,,C,0
16,2024-06-13,CM,,C,0
16,2024-06-16,DUL,,C,0
16,2024-06-17,SCT,,C,0
16,2024-06-18,CW,,C,0
16,2024-06-20,DUL,,C,0
16,2024-06-21,CM,,C,0
16,2024-06-24,DUL,,C,0
16,2024-06-27,DUL,,C,0
16,2024-06-28,EE,,C,0
16,2024-07-01,DUL,,C,0
16,2024-07-02,EE,,C,0
16,2024-07-03,CS,,C,0
16,2024-07-04,EE,,C,0
16,2024-07-06,EE,,C,0
16,2024-07-07,DUH,,C,0
16,2024-07-08,EE,,C,0
16,2024-07-10,CS,,C,0
16,2024-07-13,SCB,,C,0
16,2024-07-15,DUH,,C,0
16,2024-07-17,CW,,C,0
16,2024-07-18,CW,,C,0
16,2024-07-19,DUL,,C,0
16,2024-07-20,CS,,C,0
16,2024-07-22,DUL,,C,0
16,2024-07-24,CS,,C,0
16,2024-07-25,CM,,C,0
16,2024-07-29,DUL,,C,0
16,2024-07-31,EE,,C,0
16,2024-08-02,SCT,,C,0
16,2024-08-03,DUH,,C,0
16,2024-08-04,CM,,C,0
16,2024-08-05,DUH,,C,0
16,2024-08-06,DUL,,C,0
16,2024-08-07,CM,,C,0
16,2024-08-08,CM,,C,0
16,2024-08-11,SCT,,C,0
16,2024-08-12,SCT,,C,0
16,2024-08-16,CM,,C,0
16,2024-08-17,CM,,C,0
16,2024-08-18,DUH,,C,0
16,2024-08-19,CS,,C,0
16,2024-08-20,DUL,,C,0
16,2024-08-21,DUH,,C,0
16,2024-08-25,CS,,C,0
16,2024-08-27,DUH,,C,0
16,2024-08-29,DUH,,C,0
16,2024-08-30,DUL,,C,0
16,2024-08-31,SCT,,C,0
16,2024-09-02,CS,,C,0
16,2024-09-03,CW,,C,0
16,2024-09-09,DUH,,C,0
16,2024-09-11,CS,,C,0
16,2024-09-13,CS,,C,0
16,2024-09-14,DUH,,C,0
16,2024-09-15,DUH,,C,0
16,2024-09-16,CM,,C,0
16,2024-09-17,CS,,C,0
16,2024-09-19,DUH,,C,0
16,2024-09-22,DUL,,C,0
16,2024-09-25,CM,,C,0
16,2024-09-26,CS,,C,0
16,2024-09-27,SCT,,C,0
16,2024-09-28,CW,,C,0
16,2024-10-02,EE,,C,0
16,2024-10-03,CS,,C,0
16,2024-10-04,DUH,,C,0
16,2024-10-05,CS,,C,0
16,2024-10-07,SCT,,C,0
16,2024-10-09,CS,,C,0
16,2024-10-11,DUL,,C,0
16,2024-10-12,DUH,,C,0
16,2024-10-13,DUL,,C,0
16,2024-10-14,CM,,C,0
16,2024-10-16,SCT,,C,0
16,2024-10-17,SCB,,C,0
16,2024-10-19,CS,,C,0
16,2024-10-20,CM,,C,0
16,2024-10-21,CS,,C,0
16,2024-10-25,EE,,C,0
16,2024-10-26,DUH,,C,0
16,2024-10-27,CW,,C,0
16,2024-10-31,EE,,C,0
16,2024-11-02,DUL,,C,0
16,2024-11-11,CM,,C,0
16,2024-11-12,EE,,C,0
16,2024-11-13,DUL,,C,0
16,2024-11-14,CM,,C,0
16,2024-11-15,DUH,,C,0
16,2024-11-16,SCT,,C,0
16,2024-11-17,DUH,,C,0
16,2024-11-18,SCT,,C,0
16,2024-11-19,DUH,,C,0
16,2024-11-21,DUH,,C,0
16,2024-11-22,DUH,,C,0
16,2024-11-23,DUL,,C,0
16,2024-11-26,CS,,C,0
16,2024-11-27,EE,,C,0
16,2024-11-28,CM,,C,0
16,2024-11-29,EE,,C,0
16,2024-11-30,DUL,,C,0
16,2024-12-02,CS,,C,0
16,2024-12-04,DUH,,C,0
16,2024-12-05,CM,,C,0
16,2024-12-06,CM,,C,0
16,2024-12-08,CW,,C,0
16,2024-12-10,SCT,,C,0
16,2024-12-12,DUL,,C,0
16,2024-12-13,CS,,C,0
16,2024-12-15,DUL,,C,0
16,2024-12-18,DUL,,C,0
16,2024-12-24,CS,,C,0
16,2024-12-27,CM,,C,0
16,2024-12-29,DUH,,C,0
16,2024-12-31,CM,,C,0
16,2025-01-02,CW,,C,0
16,2025-01-04,SCT,,C,0
16,2025-01-06,DUH,,C,0
16,2025-01-07,DUH,,C,0
16,2025-01-08,CW,,C,0
16,2025-01-10,SCT,,C,0
16,2025-01-12,CS,,C,0
16,2025-01-15,SCT,,C,0
16,2025-01-16,DUH,,C,0
16,2025-01-17,EE,,C,0
16,2025-01-21,CM,,C,0
16,2025-01-22,DUH,,C,0
16,2025-01-23,CS,,C,0
16,2025-01-25,DUL,,C,0
16,2025-01-26,DUL,,C,0
16,2025-01-27,CM,,C,0
16,2025-01-29,CM,,C,0
16,2025-01-30,CW,,C,0
16,2025-01-31,CS,,C,0
16,2025-02-03,CM,,C,0
16,2025-02-04,DUL,,C,0
16,2025-02-05,EE,,C,0
16,2025-02-07,SCB,,C,0
16,2025-02-09,DUH,,C,0
16,2025-02-10,CS,,C,0
16,2025-02-11,CS,,C,0
16,2025-02-12,DUH,,C,0
16,2025-02-13,DUL,,C,0
16,2025-02-14,DUL,,C,0
16,2025-02-16,CS,,C,0
16,2025-02-20,DUL,,C,0
16,2025-02-26,CS,,C,0
16,2025-02-27,DUH,,C,0
16,2025-02-28,SCT,,C,0
16,2025-03-01,CS,,C,0
16,2025-03-04,CW,,C,0
16,2025-03-05,CS,,C,0
16,2025-03-06,DUH,,C,0
16,2025-03-07,CS,,C,0
16,2025-03-08,DUH,,C,0
16,2025-03-09,SCB,,C,0
16,2025-03-11,SCB,,C,0
16,2025-03-12,DUL,,C,0
16,2025-03-13,CM,,C,0
16,2025-03-14,DUL,,C,0
16,2025-03-15,DUH,,C,0
16,2025-03-16,SCT,,C,0
16,2025-03-17,DUL,,C,0
16,2025-03-21,CS,,C,0
16,2025-03-24,CM,,C,0
16,2025-03-25,CM,,C,0
16,2025-03-26,EE,,C,0
16,2025-03-28,DUL,,C,0
16,2025-03-29,DUL,,C,0
16,2025-03-30,DUH,,C,0
16,2025-03-31,CW,,C,0
16,2025-04-01,DUH,,C,0
16,2025-04-02,SCB,,C,0
16,2025-04-03,CM,,C,0
16,2025-04-04,CM,,C,0
16,2025-04-06,SCT,,C,0
16,2025-04-07,CS,,C,0
16,2025-04-08,CM,,C,0
16,2025-04-10,DUH,,C,0
16,2025-04-11,CS,,C,0
16,2025-04-18,CM,,C,0
16,2025-04-19,DUH,,C,0
16,2025-04-21,DUH,,C,0
16,2025-04-22,EE,,C,0
16,2025-04-24,SCT,,C,0
16,2025-04-25,DUL,,C,0
16,2025-04-26,CS,,C,0
16,2025-04-27,DUH,,C,0
16,2025-04-28,SCT,,C,0
16,2025-04-29,CM,,C,0
16,2025-04-30,CS,,C,0
16,2025-05-01,DUH,,C,0
16,2025-05-02,CM,,C,0
16,2025-05-03,CM,,C,0
16,2025-05-05,CM,,C,0
16,2025-05-07,CS,,C,0
16,2025-05-08,DUH,,C,0
16,2025-05-12,SCT,,C,0
16,2025-05-13,DUL,,C,0
16,2025-05-14,DUH,,C,0
16,2025-05-15,DUH,,C,0
16,2025-05-16,CW,,C,0
16,2025-05-18,EE,,C,0
16,2025-05-21,SCT,,C,0
16,2025-05-23,EE,,C,0
16,2025-05-26,DUH,,C,0
16,2025-05-27,CW,,C,0
16,2025-05-28,CM,,C,0
16,2025-05-29,DUH,,C,0
16,2025-05-30,SCB,,C,0
16,2025-06-01,EE,,C,0
16,2025-06-05,SCT,,C,0
16,2025-06-07,SCT,,C,0
16,2025-06-08,CS,,C,0
16,2025-06-09,SCB,,C,0
16,2025-06-10,CW,,C,0
16,2025-06-11,CM,,C,0
16,2025-06-12,CS,,C,0
16,2025-06-13,CS,,C,0
16,2025-06-14,SCT,,C,0
16,2025-06-19,EE,,C,0
16,2025-06-20,CM,,C,0
16,2025-06-21,SCT,,C,0
16,2025-06-22,SCB,,C,0
16,2025-06-23,DUH,,C,0
16,2025-06-24,CM,,C,0
16,2025-06-25,DUL,,C,0
16,2025-06-26,DUH,,C,0
16,2025-06-29,CM,,C,0
16,2025-07-01,CM,,C,0
16,2025-07-02,SCT,,C,0
16,2025-07-03,DUL,,C,0
16,2025-07-05,DUH,,C,0
16,2025-07-06,CS,,C,0
16,2025-07-09,CM,,C,0
16,2025-07-10,DUL,,C,0
16,2025-07-11,SCB,,C,0
16,2025-07-12,EE,,C,0
16,2025-07-14,DUL,,C,0
16,2025-07-15,CS,,C,0
16,2025-07-18,CS,,C,0
16,2025-07-19,EE,,C,0
16,2025-07-22,CS,,C,0
16,2025-07-23,DUL,,C,0
16,2025-07-24,SCT,,C,0
16,2025-07-25,DUL,,C,0
16,2025-07-26,DUH,,C,0
16,2025-07-27,DUH,,C,0
16,2025-07-28,DUL,,C,0
16,2025-07-29,CS,,C,0
16,2025-07-30,CS,,C,0
16,2025-07-31,CW,,C,0
16,2025-08-01,DUL,,C,0
16,2025-08-02,DUH,,C,0
16,2025-08-04,DUH,,C,0
16,2025-08-06,DUL,,C,0
16,2025-08-07,DUL,,C,0
16,2025-08-12,DUH,,C,0
16,2025-08-13,CS,,C,0
16,2025-08-15,SCB,,C,0
16,2025-08-17,EE,,C,0
16,2025-08-18,SCT,,C,0
16,2025-08-19,CM,,C,0
16,2025-08-20,DUH,,C,0
16,2025-08-24,EE,,C,0
16,2025-08-25,DUH,,C,0
16,2025-08-26,SCT,,C,0
16,2025-08-28,DUH,,C,0
16,2025-09-01,CS,,C,0
16,2025-09-02,CW,,C,0
16,2025-09-03,CM,,C,0
16,2025-09-04,DUH,,C,0
16,2025-09-05,DUH,,C,0
16,2025-09-06,CS,,C,0
16,2025-09-07,CS,,C,0
16,2025-09-08,DUH,,C,0
16,2025-09-11,DUL,,C,0
16,2025-09-13,DUH,,C,0
16,2025-09-15,DUL,,C,0
16,2025-09-18,SCB,,C,0
16,2025-09-19,CS,,C,0
16,2025-09-21,DUL,,C,0
16,2025-09-22,SCB,,C,0
16,2025-09-24,DUH,,C,0
16,2025-09-25,DUH,,C,0
16,2025-09-26,CM,,C,0
16,2025-09-30,CS,,C,0
16,2025-10-02,DUL,,C,0
16,2025-10-03,CM,,C,0
16,2025-10-05,SCB,,C,0
16,2025-10-06,DUL,,C,0
16,2025-10-07,DUL,,C,0
16,2025-10-08,CS,,C,0
16,2025-10-16,DUH,,C,0
16,2025-10-18,SCB,,C,0
16,2025-10-19,DUH,,C,0
16,2025-10-21,DUH,,C,0
16,2025-10-22,CS,,C,0
16,2025-10-23,CM,,C,0
16,2025-10-25,DUL,,C,0
16,2025-10-26,CS,,C,0
16,2025-10-28,DUL,,C,0
16,2025-10-29,CM,,C,0
16,2025-10-30,DUL,,C,0
16,2025-10-31,CM,,C,0
16,2025-11-02,CM,,C,0
16,2025-11-03,CW,,C,0
16,2025-11-04,CM,,C,0
16,2025-11-05,DUL,,C,0
16,2025-11-07,DUH,,C,0
16,2025-11-08,DUH,,C,0
16,2025-11-09,SCT,,C,0
16,2025-11-12,CM,,C,0
16,2025-11-14,SCT,,C,0
16,2025-11-17,DUH,,C,0
16,2025-11-18,CW,,C,0
16,2025-11-19,CW,,C,0
16,2025-11-20,DUH,,C,0
16,2025-11-21,CM,,C,0
16,2025-11-22,DUH,,C,0
16,2025-11-25,DUL,,C,0
16,2025-11-28,EE,,C,0
16,2025-11-29,CM,,C,0
16,2025-11-30,CM,,C,0
17,2024-05-29,CM,,B,0
17,2024-05-31,SCB,,B,0
17,2024-06-01,EE,,B,0
17,2024-06-04,CW,,B,0
17,2024-06-05,SCT,,B,0
17,2024-06-06,SCT,,B,0
17,2024-06-09,DUH,,B,0
17,2024-06-10,CM,,B,0
17,2024-06-11,DUL,,B,0
17,2024-06-17,EE,,B,0
17,2024-06-18,CS,,B,0
17,2024-06-19,CS,,B,0
17,2024-06-20,DUL,,B,0
17,2024-06-21,DUL,,B,0
17,2024-06-23,CM,,B,0
17,2024-06-26,DUH,,B,0
17,2024-06-27,EE,,B,0
17,2024-06-30,DUH,,B,0
17,2024-07-01,CS,,B,0
17,2024-07-02,DUL,,B,0
17,2024-07-03,SCT,,B,0
17,2024-07-05,SCT,,B,0
17,2024-07-06,EE,,B,0
17,2024-07-07,DUH,,B,0
17,2024-07-08,DUL,,B,0
17,2024-07-10,EE,,B,0
17,2024-07-11,EE,,B,0
17,2024-07-13,CM,,B,0
17,2024-07-14,CM,,B,0
17,2024-07-15,SCT,,B,0
17,2024-07-17,CS,,B,0
17,2024-07-18,SCB,,B,0
17,2024-07-24,CM,,B,0
17,2024-07-25,DUL,,B,0
17,2024-07-26,DUH,,B,0
17,2024-07-27,EE,,B,0
17,2024-07-29,DUL,,B,0
17,2024-07-30,DUH,,B,0
17,2024-08-01,SCB,,B,0
17,2024-08-06,DUL,,B,0
17,2024-08-09,DUL,,B,0
17,2024-08-11,DUL,,B,0
17,2024-08-12,SCT,,B,0
17,2024-08-13,DUL,,B,0
17,2024-08-15,SCB,,B,0
17,2024-08-16,CW,,B,0
17,2024-08-17,DUL,,B,0
17,2024-08-19,CM,,B,0
17,2024-08-20,CW,,B,0
17,2024-08-23,EE,,B,0
17,2024-08-24,CM,,B,0
17,2024-08-26,CM,,B,0
17,2024-08-27,DUH,,B,0
17,2024-08-29,DUL,,B,0
17,2024-08-30,EE,,B,0
17,2024-08-31,DUH,,B,0
17,2024-09-02,DUH,,B,0
17,2024-09-04,CS,,B,0
17,2024-09-05,EE,,B,0
17,2024-09-07,DUL,,B,0
17,2024-09-09,CM,,B,0
17,2024-09-13,DUH,,B,0
17,2024-09-19,CS,,B,0
17,2024-09-20,DUL,,B,0
17,2024-09-21,CS,,B,0
17,2024-09-23,DUH,,B,0
17,2024-09-24,CS,,B,0
17,2024-09-26,CM,,B,0
17,2024-09-27,SCT,,B,0
17,2024-09-28,EE,,B,0
17,2024-09-29,CM,,B,0
17,2024-09-30,SCT,,B,0
17,2024-10-01,DUH,,B,0
17,2024-10-02,CS,,B,0
17,2024-10-03,CS,,B,0
17,2024-10-04,SCB,,B,0
17,2024-10-05,CW,,B,0
17,2024-10-06,DUH,,B,0
17,2024-10-08,CS,,B,0
17,2024-10-09,CM,,B,0
17,2024-10-10,EE,,B,0
17,2024-10-11,DUH,,B,0
17,2024-10-12,DUH,,B,0
17,2024-10-14,DUH,,B,0
17,2024-10-15,SCT,,B,0
17,2024-10-16,DUL,,B,0
17,2024-10-19,CS,,B,0
17,2024-10-20,DUH,,B,0
17,2024-10-21,DUH,,B,0
17,2024-10-22,EE,,B,0
17,2024-10-24,DUH,,B,0
17,2024-10-26,CM,,B,0
17,2024-10-27,DUH,,B,0
17,2024-10-28,EE,,B,0
17,2024-10-30,CS,,B,0
17,2024-10-31,DUL,,B,0
17,2024-11-02,DUH,,B,0
17,2024-11-03,CW,,B,0
17,2024-11-06,CS,,B,0
17,2024-11-07,CW,,B,0
17,2024-11-08,DUH,,B,0
17,2024-11-09,CS,,B,0
17,2024-11-11,CM,,B,0
17,2024-11-13,CS,,B,0
17,2024-11-15,DUL,,B,0
17,2024-11-16,DUL,,B,0
17,2024-11-17,CS,,B,0
17,2024-11-18,DUL,,B,0
17,2024-11-22,CM,,B,0
17,2024-11-24,DUH,,B,0
17,2024-11-25,EE,,B,0
17,2024-11-26,EE,,B,0
17,2024-11-28,CM,,B,0
17,2024-11-29,DUH,,B,0
17,2024-12-02,CS,,B,0
17,2024-12-03,SCT,,B,0
17,2024-12-04,DUH,,B,0
17,2024-12-07,SCB,,B,0
17,2024-12-08,DUH,,B,0
17,2024-12-12,SCT,,B,0
17,2024-12-13,DUL,,B,0
17,2024-12-14,SCB,,B,0
17,2024-12-15,CM,,B,0
17,2024-12-17,CS,,B,0
17,2024-12-18,SCB,,B,0
17,2024-12-20,EE,,B,0
17,2024-12-21,CM,,B,0
17,2024-12-22,CM,,B,0
17,2024-12-26,DUH,,B,0
17,2024-12-28,CW,,B,0
17,2024-12-29,DUH,,B,0
17,2024-12-30,EE,,B,0
17,2025-01-01,DUL,,B,0
17,2025-01-02,DUH,,B,0
17,2025-01-04,DUH,,B,0
17,2025-01-05,DUH,,B,0
17,2025-01-07,DUH,,B,0
17,2025-01-09,CS,,B,0
17,2025-01-10,CM,,B,0
17,2025-01-11,DUH,,B,0
17,2025-01-12,DUH,,B,0
17,2025-01-13,DUH,,B,0
17,2025-01-16,DUH,,B,0
17,2025-01-19,SCT,,B,0
17,2025-01-20,DUL,,B,0
17,2025-01-24,DUL,,B,0
17,2025-01-26,DUH,,B,0
17,2025-01-27,CM,,B,0
17,2025-01-28,DUH,,B,0
17,2025-01-31,CS,,B,0
17,2025-02-01,SCT,,B,0
17,2025-02-03,DUH,,B,0
17,2025-02-06,DUL,,B,0
17,2025-02-07,DUH,,B,0
17,2025-02-08,SCT,,B,0
17,2025-02-10,DUH,,B,0
17,2025-02-11,DUH,,B,0
17,2025-02-13,EE,,B,0
17,2025-02-16,EE,,B,0
17,2025-02-17,DUL,,B,0
17,2025-02-18,DUL,,B,0
17,2025-02-19,DUH,,B,0
17,2025-02-20,CM,,B,0
17,2025-02-21,SCB,,B,0
17,2025-02-23,CM,,B,0
17,2025-02-25,SCT,,B,0
17,2025-03-01,EE,,B,0
17,2025-03-02,DUH,,B,0
17,2025-03-03,SCT,,B,0
17,2025-03-07,CM,,B,0
17,2025-03-09,EE,,B,0
17,2025-03-12,CM,,B,0
17,2025-03-14,CS,,B,0
17,2025-03-15,CM,,B,0
17,2025-03-19,DUH,,B,0
17,2025-03-21,SCT,,B,0
17,2025-03-22,DUL,,B,0
17,2025-03-25,DUH,,B,0
17,2025-03-26,SCT,,B,0
17,2025-03-27,SCT,,B,0
17,2025-03-30,CM,,B,0
17,2025-04-01,DUH,,B,0
